instance,drone_count,truck_count,drone_capacity,drone_limit_time,theta,run,best_fitness,best_sol,best_sol_multi_visit_trip_count,best_multi_visit_fitness,best_multi_visit_sol,best_multi_visit_sol_multi_visit_trip_count,best_sol_avg_customers_per_drone_trip,best_sol_avg_demand_per_drone_trip,best_sol_drone_trip_distances,best_sol_avg_distance_per_drone_trip,best_sol_truck_wait_by_point,best_sol_drone_wait_by_point,best_sol_avg_truck_wait_by_point,best_sol_avg_drone_wait_by_point,best_multi_visit_sol_avg_customers_per_drone_trip,best_multi_visit_sol_avg_demand_per_drone_trip,best_multi_visit_sol_drone_trip_distances,best_multi_visit_sol_avg_distance_per_drone_trip,best_multi_visit_sol_truck_wait_by_point,best_multi_visit_sol_drone_wait_by_point,best_multi_visit_sol_avg_truck_wait_by_point,best_multi_visit_sol_avg_drone_wait_by_point,runtime_sec,status
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,1,4,90,1,1,709.0,"[[[[0, [17, 18, 16, 15, 19, 20, 10, 9, 14, 12, 11, 13]], [1, [1, 7, 8, 3, 5, 6, 4, 2]], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], [[[1, [5, 6, 4, 2]]], [[1, [1, 7, 8, 3]]]]]",0,,None,,4.0,4.0,"[65.115282, 65.115282]",65.115282,{1: 0.0},{1: 11.884718},0.0,11.884718,,,[],,{},{},,,28.158,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,1,4,90,1,2,712.5576411921994,"[[[[0, [12, 14, 16, 18, 20, 19, 17, 15, 13, 11]], [2, [2, 7, 5, 6]], [4, [4, 8, 10, 9]], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]]], [[[2, [2, 7, 5, 6]]], [[4, [4, 8, 10, 9]]], [[3, [3, 1]]]]]",0,,None,,3.333333,3.333333,"[65.115282, 78.587531, 78.587531]",74.096781,"{2: 5.557641, 4: 0.0, 3: 0.0}","{2: 0.0, 4: 24.263876, 3: 385.148593}",1.852547,136.470823,,,[],,{},{},,,23.076,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,1,4,90,1,3,708.5576411921994,"[[[[0, [17, 20, 19, 18, 15, 12, 11, 13, 16, 14]], [1, [1, 7, 3, 5, 9, 10, 8, 6]], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [4, 2]], [2, []]]], [[[1, [9, 10, 8, 6]]], [[1, [1, 7, 3, 5]]], [[4, [4, 2]]]]]",0,,None,,3.333333,3.333333,"[65.115282, 65.115282, 78.587531]",69.606032,"{1: 6.557641, 4: 0.0}","{1: 8.442359, 4: 386.706235}",3.278821,197.574297,,,[],,{},{},,,32.209,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,1,4,90,2,1,707.5576411921994,"[[[[0, [12, 14, 16, 18, 20, 19, 17, 15, 13, 11]], [2, [2, 4, 6, 8, 10, 9, 7, 5]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]]], [[[2, [10, 9, 7, 5]]], [[2, [2, 4, 6, 8]]], [[3, [3, 1]]]]]",0,,None,,3.333333,3.333333,"[65.115282, 65.115282, 78.587531]",69.606032,"{2: 5.557641, 3: 0.0}","{2: 7.442359, 3: 385.706235}",2.778821,196.574297,,,[],,{},{},,,50.178,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,1,4,90,2,2,707.5576411921994,"[[[[0, [14, 16, 18, 20, 19, 17, 15, 13, 12, 11]], [2, [2, 9, 8, 10, 7, 5, 4, 6]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]]], [[[2, [7, 5, 4, 6]]], [[2, [2, 9, 8, 10]]], [[3, [3, 1]]]]]",0,,None,,3.333333,3.333333,"[65.115282, 65.115282, 78.587531]",69.606032,"{2: 5.557641, 3: 0.0}","{2: 0.442359, 3: 385.706235}",2.778821,193.074297,,,[],,{},{},,,51.823,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,1,4,90,2,3,709.0,"[[[[0, [19, 20, 13, 16, 14, 12, 9, 11, 15, 17, 18, 10]], [1, [1, 3, 5, 7, 8, 6, 4, 2]], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], [[[1, [8, 6, 4, 2]]], [[1, [1, 3, 5, 7]]]]]",0,,None,,4.0,4.0,"[65.115282, 65.115282]",65.115282,{1: 0.0},{1: 11.884718},0.0,11.884718,,,[],,{},{},,,67.797,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,1,4,90,1,1,732.9284983931459,"[[[[0, [17, 18, 16, 14, 12, 11, 19, 20, 13, 15]], [1, [1, 3, 5, 7, 9, 10, 8, 6]], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [4, 2]], [2, []]]], [[[1, [9, 10, 8, 6]]], [[1, [1, 3, 5, 7]]], [[4, [4, 2]]]]]",0,,None,,3.333333,3.333333,"[69.856997, 69.856997, 83.522452]",74.412149,"{1: 4.928498, 4: 0.0}","{1: 15.071502, 4: 392.238774}",2.464249,203.655138,,,[],,{},{},,,28.247,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,1,4,90,1,2,740.0,"[[[[0, [17, 18, 16, 14, 12, 19, 20, 10, 9, 11, 13, 15]], [1, [1, 5, 7, 8]], [3, [3, 2, 6, 4]], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], [[[1, [1, 5, 7, 8]]], [[3, [3, 2, 6, 4]]]]]",0,,None,,4.0,4.0,"[69.856997, 83.522452]",76.689724,"{1: 0.0, 3: 0.0}","{1: 7.071502, 3: 26.238774}",0.0,16.655138,,,[],,{},{},,,33.833,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,1,4,90,1,3,740.0,"[[[[0, [18, 20, 19, 17, 15, 13, 11, 9, 12, 14, 16]], [2, [2, 4, 8, 10, 6, 7, 5, 3]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []], [1, [1]]]], [[[2, [6, 7, 5, 3]]], [[2, [2, 4, 8, 10]]], [[1, [1]]]]]",0,,None,,3.0,3.0,"[69.856997, 69.856997, 69.856997]",69.856997,"{2: 0.0, 1: 0.0}","{2: 23.143003, 1: 414.143003}",0.0,218.643003,,,[],,{},{},,,24.202,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,1,4,90,2,1,731.9284983931459,"[[[[0, [12, 14, 16, 18, 20, 19, 17, 15, 13, 11]], [2, [2, 4, 6, 8, 7, 5, 9, 10]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]]], [[[2, [7, 5, 9, 10]]], [[2, [2, 4, 6, 8]]], [[3, [3, 1]]]]]",0,,None,,3.333333,3.333333,"[69.856997, 69.856997, 83.522452]",74.412149,"{2: 3.928498, 3: 0.0}","{2: 13.071502, 3: 391.238774}",1.964249,202.155138,,,[],,{},{},,,50.151,OK
