instance,drone_count,truck_count,drone_capacity,drone_limit_time,theta,run,best_fitness,best_sol,best_sol_multi_visit_trip_count,best_multi_visit_fitness,best_multi_visit_sol,best_multi_visit_sol_multi_visit_trip_count,best_sol_avg_customers_per_drone_trip,best_sol_avg_demand_per_drone_trip,best_sol_drone_trip_distances,best_sol_avg_distance_per_drone_trip,best_sol_truck_wait_by_point,best_sol_drone_wait_by_point,best_sol_avg_truck_wait_by_point,best_sol_avg_drone_wait_by_point,best_multi_visit_sol_avg_customers_per_drone_trip,best_multi_visit_sol_avg_demand_per_drone_trip,best_multi_visit_sol_drone_trip_distances,best_multi_visit_sol_avg_distance_per_drone_trip,best_multi_visit_sol_truck_wait_by_point,best_multi_visit_sol_drone_wait_by_point,best_multi_visit_sol_avg_truck_wait_by_point,best_multi_visit_sol_avg_drone_wait_by_point,runtime_sec,status
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,1,4,90,1,1,781.2937654087771,"[[[[0, [19, 20, 9, 14, 12, 10, 17, 13, 11, 15, 18]], [3, [3, 5, 8, 6, 7, 16]], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [4, 2, 1]], [2, []], [1, []]]], [[[3, [7, 16]]], [[3, [3, 5, 8, 6]]], [[4, [4, 2, 1]]]]]",0,,None,,3.0,3.0,"[78.587531, 78.587531, 78.587531]",78.587531,"{3: 3.293765, 4: 0.0}","{3: 36.706235, 4: 356.706235}",1.646883,196.706235,,,[],,{},{},,,32.831,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,1,4,90,1,2,754.0,"[[[[0, [11, 19, 18, 17, 9, 10, 20, 15, 12, 14, 16, 13]], [2, [2, 4, 5, 3, 6, 8, 7]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [1]], [1, []]]], [[[2, [2, 4, 5, 3]]], [[2, [6, 8, 7]]], [[3, [1]]]]]",0,,None,,2.666667,2.666667,"[65.115282, 65.115282, 78.587531]",69.606032,"{2: 36.557641, 3: 0.0}","{2: 3.442359, 3: 380.148593}",18.278821,191.795476,,,[],,{},{},,,25.507,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,1,4,90,1,3,769.0,"[[[[0, [20, 11, 13, 15, 18, 16, 10, 8, 14, 12, 17, 19, 7, 9]], [1, [1, 3, 5, 6, 4, 2]], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], [[[1, [1, 3, 5, 2]]], [[1, [6, 4]]]]]",0,,None,,3.0,3.0,"[65.115282, 65.115282]",65.115282,{1: 16.557641},{1: 3.442359},16.557641,3.442359,,,[],,{},{},,,23.499,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,1,4,90,2,1,754.0,"[[[[0, [17, 18, 19, 20, 13, 15, 16, 14, 12, 10, 11]], [1, [1, 3, 5, 8, 6, 7, 9]], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [2, 4]], [2, []]]], [[[1, [1, 3, 5, 8]]], [[1, [6, 7, 9]]], [[4, [2, 4]]]]]",0,,None,,3.0,3.0,"[65.115282, 65.115282, 78.587531]",69.606032,"{1: 36.557641, 4: 0.0}","{1: 3.442359, 4: 380.148593}",18.278821,191.795476,,,[],,{},{},,,67.165,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,1,4,90,2,2,754.0,"[[[[0, [17, 9, 15, 12, 18, 19, 16, 14, 20, 11, 13, 10]], [1, [1, 3, 5, 7, 6, 8]], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [2, 4]], [2, []]]], [[[1, [1, 3, 5, 7]]], [[1, [6, 8]]], [[4, [2, 4]]]]]",0,,None,,2.666667,2.666667,"[65.115282, 65.115282, 78.587531]",69.606032,"{1: 36.557641, 4: 0.0}","{1: 3.442359, 4: 380.148593}",18.278821,191.795476,,,[],,{},{},,,78.188,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,1,4,90,2,3,754.0,"[[[[0, [14, 19, 13, 16, 20, 12, 10, 9, 11, 15, 18]], [1, [1, 3, 8, 5, 6, 7, 17]], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [2, 4]], [2, []]]], [[[1, [1, 3, 8, 5]]], [[1, [6, 7, 17]]], [[4, [2, 4]]]]]",0,,None,,3.0,3.0,"[65.115282, 65.115282, 78.587531]",69.606032,"{1: 36.557641, 4: 0.0}","{1: 3.442359, 4: 380.148593}",18.278821,191.795476,,,[],,{},{},,,64.63,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,1,4,90,1,1,782.0,"[[[[0, [12, 14, 20, 19, 10, 16, 18, 17, 15, 9]], [2, [2, 4, 6, 8, 7, 5, 13, 11]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [1, 3]], [1, []]]], [[[2, [2, 4, 6, 8]]], [[2, [7, 5, 13, 11]]], [[3, [1, 3]]]]]",0,,None,,3.333333,3.333333,"[69.856997, 69.856997, 83.522452]",74.412149,"{2: 30.928498, 3: 0.0}","{2: 9.071502, 3: 387.310276}",15.464249,198.190889,,,[],,{},{},,,31.936,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,1,4,90,1,2,794.0,"[[[[0, [11, 13, 15, 17, 19, 20, 18, 16, 14, 12]], [3, [3, 6, 4, 5, 7, 8, 9, 10]], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [2, 1]], [2, []], [1, []]]], [[[3, [3, 6, 4, 5]]], [[3, [7, 8, 9, 10]]], [[4, [2, 1]]]]]",0,,None,,3.333333,3.333333,"[83.522452, 83.522452, 83.522452]",83.522452,"{3: 17.761226, 4: 0.0}","{3: 22.238774, 4: 360.477548}",8.880613,191.358161,,,[],,{},{},,,27.015,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,1,4,90,1,3,811.7612260356423,"[[[[0, [11, 13, 15, 17, 19, 20, 18, 16, 14, 12]], [3, [3, 10, 8, 7, 9, 6, 4, 5]], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, [2, 1]], [1, []]]], [[[3, [10, 8, 7, 9]]], [[3, [3, 6, 4, 5]]], [[2, [2, 1]]]]]",0,,None,,3.333333,3.333333,"[83.522452, 83.522452, 69.856997]",78.9673,"{3: 17.761226, 2: 0.0}","{3: 22.238774, 2: 405.071502}",8.880613,213.655138,,,[],,{},{},,,25.156,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,1,4,90,2,1,797.0,"[[[[0, [8, 10, 12, 14, 16, 17, 9, 7, 19, 20, 18, 15, 13]], [2, [2, 6, 4, 11, 5, 3, 1]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []], [1, []]]], [[[2, [2, 6, 4, 1]]], [[2, [11, 5, 3]]]]]",0,,None,,3.5,3.5,"[69.856997, 69.856997]",69.856997,{2: 10.928498},{2: 9.071502},10.928498,9.071502,,,[],,{},{},,,56.733,OK
